Product ID,Product Name,Product Category,Price (USD),Rating,Number of Reviews,Seller Name,Product Availability,Shipping Cost,Discount Percentage
05959b7e-658d-4866-af97-e8e592a0e534,extend value-added relationships,Health & Personal Care,67.8,2.2,1821,Ward-Duncan,In stock,7.46,10
66f09b9c-ec1c-4aad-b18b-a6a4964e20a4,disintermediate 24/7 methodologies,Sports,416.64,4.0,5923,"Peters, Reynolds and Ferrell",Out of stock,14.18,33
dbe05613-7400-44c1-b992-3f01576e7886,engage mission-critical initiatives,Clothing,8.66,4.9,251,"George, Williams and Davis",In stock,1.18,13
7449ddac-3278-424e-978d-0fcfae202dde,implement B2C networks,Health & Personal Care,410.12,2.9,9322,Ford Group,In stock,16.58,20
36f88a54-d7b2-491a-a8f4-fda850ccfe16,monetize ubiquitous convergence,Automotive,473.48,1.8,5570,Conrad-White,In stock,8.16,49
0a7f8d60-050a-47bd-94ea-ddfbe4cd1b1a,transform best-of-breed content,Automotive,51.95,4.4,9088,"Cunningham, Allen and Henry",In stock,4.05,41
cbf59d3b-0075-41fb-a93e-032b59756ef8,iterate cross-media partnerships,Sports,182.36,2.3,7512,Walker-Barton,Out of stock,4.31,40
b2f0f41c-8120-48b8-8d28-c62dc0df7ae8,leverage best-of-breed deliverables,Home & Kitchen,89.97,4.2,7946,"Hernandez, Dougherty and Graham",In stock,12.64,11
28422f61-1568-47eb-af38-8e78f1077bcc,matrix customized bandwidth,Books,151.27,4.9,1592,Hayes LLC,In stock,11.31,40
ee271291-25a0-4bc7-ab92-af202443757d,streamline efficient mindshare,Sports,485.61,3.2,4909,"Johnson, Ayers and Stout",Out of stock,0.57,16
ffdd56a8-c001-430a-a449-4cae7f3c03eb,engineer strategic niches,Automotive,308.76,1.5,7938,Singh-Doyle,Out of stock,17.57,20
74aa5a8a-240e-4c69-8b80-dfb402b8fe09,mesh collaborative relationships,Beauty,140.9,2.2,4097,"Garcia, Walker and Harris",Out of stock,1.38,45
e3ea5414-de39-4006-a53d-4e0c40f86439,whiteboard sticky supply-chains,Home & Kitchen,38.67,1.3,8706,"Wilson, Jones and Harrell",In stock,3.85,38
74766d72-b928-4e21-b1d9-91b4f747eb44,expedite seamless initiatives,Books,87.68,4.7,2412,Baker Ltd,In stock,14.16,26
9c3673bd-049a-49d3-ba6f-bebbf61065b4,streamline transparent action-items,Grocery,441.46,2.1,7480,Anderson LLC,In stock,3.22,16
f20c0c91-6b9f-46e0-a564-bac415e49f49,engage B2C solutions,Sports,102.74,2.2,7112,Sanchez Ltd,In stock,13.91,35
1114bfc0-cd0d-4c42-81c8-dbf8c9ca99c5,synergize one-to-one web services,Automotive,375.56,4.6,2970,Gutierrez Ltd,Out of stock,11.69,8
c45fdab8-6de1-4d7a-9211-133f44c8f538,aggregate viral communities,Electronics,179.18,4.3,3655,Hess-Lopez,In stock,13.82,41
466e9e81-b88d-49f3-ab28-00b6e7085a96,empower synergistic initiatives,Sports,262.05,2.4,8899,Reyes-Cross,Out of stock,0.66,27
8e50fcc6-b830-4eb4-b1a9-7ade4a0fffbb,innovate wireless e-commerce,Home & Kitchen,322.73,2.1,263,Glenn-Thompson,In stock,16.12,45
a26e8f34-3047-4d23-9eef-d0db69a8e9ff,grow interactive metrics,Automotive,124.93,1.6,8111,Chen-Smith,In stock,2.25,25
4b6a4c88-862e-4f3c-bead-6f83b9deca99,deploy proactive e-services,Clothing,397.17,3.9,6449,Hudson Inc,In stock,11.3,10
5154d1b2-01d5-4c68-b96f-2a6dbb9e429b,e-enable one-to-one users,Clothing,457.09,2.5,9787,Zimmerman-Moore,In stock,2.68,36
a1ba7bca-58be-4f4f-9831-31a19ab06d18,innovate real-time solutions,Beauty,99.45,4.5,840,Moore-Paul,In stock,19.46,10
d35802f5-b4bc-4ce0-9927-b874bf41ccaa,strategize strategic communities,Health & Personal Care,435.11,4.9,5654,Franco and Sons,Out of stock,15.7,13
f5f9a7a4-c71b-4522-a83e-dcab57eef3fd,cultivate visionary technologies,Sports,235.17,4.0,3836,Gross-Tanner,Out of stock,5.83,12
9a5d52d2-4ee8-4f90-9395-f9c20416629e,architect leading-edge content,Toys,275.04,2.7,2005,Jackson-Gordon,In stock,11.19,33
9e0f6926-eb79-43c1-b4c3-f7ea831827f8,orchestrate synergistic paradigms,Clothing,87.35,4.1,1810,Rhodes Ltd,Out of stock,12.68,14
49427fd7-4f0b-41ae-a713-23729b6674bf,cultivate holistic models,Health & Personal Care,248.88,4.5,2986,"Luna, Sanders and Wall",Out of stock,7.23,4
d6842c08-7951-4fa6-a581-8ee93c3cb539,repurpose transparent supply-chains,Electronics,260.27,2.4,4693,"Cook, Gonzalez and Cooley",Out of stock,9.94,26
4d5a7d65-a79e-4a85-b9ec-a3052f26dd32,enable next-generation interfaces,Automotive,454.51,3.0,6632,"Walter, Morris and Ramos",Out of stock,1.77,13
2c6b2033-7f8f-442b-80a9-81c0b21d97bf,leverage distributed portals,Beauty,94.78,2.3,329,Kidd Group,In stock,9.61,36
93254741-e5c6-4541-8eda-e5f66a60f1b9,repurpose robust e-markets,Grocery,36.62,1.6,695,"Schmidt, Clarke and Higgins",Out of stock,0.41,36
7ad3fee5-ecc7-4f5d-8ab4-452091a49a03,productize visionary architectures,Health & Personal Care,185.69,2.7,99,Smith Group,Out of stock,14.71,15
33e684a9-2a48-4eab-9fe0-3dd226f63011,re-intermediate customized niches,Automotive,25.72,1.8,9078,Rodriguez-Fox,Out of stock,14.74,21
17419c09-b8d4-44ce-8801-f358d6204c43,iterate compelling solutions,Toys,456.0,3.0,1730,"Fuller, Soto and Woods",In stock,4.21,5
89f12dc8-0c74-4bb2-9a67-9cc884b2b292,e-enable efficient markets,Books,145.58,1.7,9689,Douglas LLC,Out of stock,3.87,38
24fabbb2-37ec-4a37-98ea-fdac10fe8d24,deliver B2C portals,Clothing,424.69,2.2,2886,"Oliver, Sanchez and Walls",In stock,18.9,29
63ff1f13-4ae2-4013-b4cd-34b3d6eea443,whiteboard revolutionary technologies,Health & Personal Care,61.47,4.4,4908,"Lewis, Blankenship and Huber",In stock,3.7,41
64451348-b3e1-49a8-a126-7ae46aad612b,innovate back-end action-items,Electronics,111.04,2.8,99,"Costa, Smith and Jones",In stock,19.17,20
c0e5b4ce-5fc3-4a92-8f04-1624981966bf,transition out-of-the-box e-commerce,Beauty,462.75,4.1,1271,Lee PLC,Out of stock,10.51,19
1e627ec6-57b1-4ba0-8967-b40adc98cce8,extend efficient networks,Toys,162.03,3.5,704,Miller-Matthews,Out of stock,3.47,26
4a5f88f2-a521-4de8-9794-201a7cd66acf,enhance scalable partnerships,Books,171.21,2.5,8839,Wood Ltd,Out of stock,7.55,32
061d4846-dedf-4168-abed-41be88a8915d,engineer out-of-the-box experiences,Automotive,127.35,2.7,2530,Harris-Foster,Out of stock,1.46,30
41e4c156-f735-4100-9732-d7ba80f873ac,productize integrated applications,Toys,113.26,2.7,8664,Washington PLC,In stock,19.37,45
083ede4a-89f5-4b65-b313-c5798e48b51b,brand holistic eyeballs,Grocery,17.85,3.1,7983,"Hunt, Donovan and Carroll",In stock,4.12,47
292d9558-a30c-4ad7-8f5f-203beae1aa79,exploit intuitive technologies,Sports,51.17,4.5,9262,Johnson Inc,Out of stock,8.49,40
24f56430-909f-4a1d-b0bd-f386b7e4518a,productize virtual models,Grocery,448.29,3.2,1908,Barber-Gonzalez,Out of stock,17.87,32
4bfdb726-4ceb-4a80-86f8-dc5b0aeda1cd,transition transparent bandwidth,Books,395.41,2.8,5343,"Williams, Salazar and Jones",Out of stock,15.37,46
e3dfe80d-82d3-4a51-aa9d-10da0bee1917,productize rich eyeballs,Electronics,388.11,3.0,4238,Hurley and Sons,Out of stock,12.59,7
b77bb885-3efe-4b00-bda3-8df05708f5f4,empower B2B convergence,Clothing,253.17,1.6,1951,Roberts-Johnson,In stock,9.83,24
e9af460b-db8f-4aee-b32e-446421208c2b,expedite back-end info-mediaries,Sports,392.27,2.4,3832,Payne Ltd,Out of stock,3.21,48
d108d1b2-f865-43e9-8298-3d3ee964f96f,leverage synergistic applications,Electronics,145.66,2.4,4181,Mcconnell-Wagner,Out of stock,0.83,38
6f1f61ff-3f2b-423b-a313-14c869b7dff5,harness web-enabled info-mediaries,Automotive,212.29,3.9,4096,Jackson Ltd,Out of stock,3.44,12
2e34c438-0a97-41c7-9fdb-ef5fb74ae066,re-contextualize distributed e-tailers,Automotive,166.13,3.2,1105,Johnson PLC,In stock,6.21,6
1e0baebd-3a8d-4ff1-a8c4-0bdc6a9b6f98,harness compelling e-tailers,Electronics,380.05,1.3,9857,Smith and Sons,In stock,14.48,30
3cdf791c-7219-417d-be58-4cc0f1266d10,repurpose best-of-breed relationships,Beauty,416.82,1.1,195,"Bright, Black and Morales",Out of stock,18.84,19
a3f7217f-2fa8-487d-9c70-4d395ad313c8,brand best-of-breed e-tailers,Sports,85.79,4.3,6989,Ayala-Perez,Out of stock,9.92,34
49890410-6e79-424a-8b78-762dcc2fe1b6,unleash 24/7 e-markets,Home & Kitchen,38.21,3.8,4532,Lopez PLC,Out of stock,3.24,1
61214994-7658-4ee4-90c7-b3b13d2036c8,re-contextualize user-centric info-mediaries,Clothing,210.83,3.1,2409,"Davis, Keith and Harper",Out of stock,5.62,12
43a3e462-3e71-4d1f-bef9-35325405feab,mesh rich deliverables,Sports,241.52,3.9,1484,Young Group,Out of stock,15.02,47
f98516fc-42af-40f4-a6df-86ffa2e196d5,utilize value-added e-tailers,Electronics,99.33,4.5,5062,Harrington Ltd,In stock,11.38,30
d96754b1-6475-4e8c-b1f7-3af69e3d07fa,deploy holistic channels,Health & Personal Care,46.52,1.1,1637,Chase-Wheeler,Out of stock,1.04,10
48413bb1-d09d-41c3-be63-fc020a32e52d,disintermediate bleeding-edge bandwidth,Sports,452.99,3.8,8227,"Phillips, Davis and Willis",In stock,2.88,41
fab209fa-fdd1-494d-8b4f-168852633ad5,e-enable efficient applications,Electronics,477.82,3.6,8162,Dickerson-Chaney,Out of stock,11.08,22
ddaec922-4bc6-4a6c-a4d4-d6bf9fd1b8a1,incentivize wireless systems,Electronics,191.61,1.7,5460,"Taylor, Greene and Whitaker",Out of stock,14.32,40
389d7760-0a8e-4c7b-8e46-7f4151b3dcf8,streamline open-source infrastructures,Grocery,170.41,4.1,4100,"Hernandez, Henderson and Davis",In stock,11.22,19
9b349728-a822-4186-a219-047fd0d8691a,envisioneer ubiquitous supply-chains,Sports,438.37,1.8,1518,White-Smith,Out of stock,3.41,0
e153c765-2369-4dcd-841a-30c2e98aacfa,engineer clicks-and-mortar systems,Clothing,10.5,4.3,6477,Stout-Wright,In stock,2.18,29
6923c2cc-589a-4d08-a3fd-ec6b48922b30,e-enable leading-edge content,Clothing,499.36,2.6,1039,Fields LLC,In stock,8.67,21
2dd3f8e4-bbe5-4c43-ba73-52b2f1ae3f71,utilize granular bandwidth,Books,291.82,1.8,567,Long-Braun,In stock,2.11,10
6d0b5100-5989-4576-afb5-bebf5aceddcd,redefine granular models,Automotive,243.79,4.8,3711,Wilkerson Inc,In stock,15.17,29
8feec810-0ab4-4bf9-b4eb-d920647f3ac5,syndicate revolutionary models,Books,432.4,2.9,1125,Murray LLC,Out of stock,0.94,41
50e838aa-a6ec-4a5d-ac40-cef87c1e8713,synthesize visionary interfaces,Grocery,78.13,3.4,7134,Potts-King,Out of stock,16.54,48
7a431d9f-91fb-42ed-9bfa-2bf259f755b2,transition customized web-readiness,Clothing,348.4,1.2,1618,Stephenson LLC,Out of stock,6.61,4
2cdacaa8-b004-49a9-8aa4-1b9f77f2d1bd,embrace virtual ROI,Books,412.1,4.4,6560,Knight LLC,In stock,14.05,9
69599ca1-b7ad-475a-bcba-5604207c9974,streamline web-enabled solutions,Automotive,349.55,4.1,5068,"Harvey, Johnson and Williams",Out of stock,17.82,37
53fd5236-3714-4169-862f-86c6d74725e8,empower scalable niches,Home & Kitchen,386.38,2.0,8410,Mejia-Stokes,Out of stock,11.88,10
0d6d6f6f-26ff-4220-92ad-361f6968a327,visualize distributed infrastructures,Clothing,89.39,4.1,523,Morris and Sons,Out of stock,14.44,15
0ae5ffd8-31df-4178-b629-7c66e133c872,streamline synergistic infrastructures,Health & Personal Care,385.87,2.8,494,Davis-Neal,Out of stock,13.68,10
0878d648-51d1-4165-9ff3-262912d7350c,leverage distributed info-mediaries,Beauty,385.71,1.9,2007,Smith-James,In stock,10.87,2
8ec4e953-7135-4336-9de0-d641e0dac1f5,reinvent scalable models,Sports,302.87,4.6,4664,"Petersen, Gonzalez and Price",In stock,0.73,0
a94149de-bd2d-42cb-8630-9f9e1f874e09,matrix one-to-one mindshare,Books,325.88,4.5,8677,Mitchell Ltd,In stock,13.52,16
6a49974b-7fb5-4ef6-b055-26cdbe1285dd,brand granular communities,Home & Kitchen,7.91,4.1,585,"Ramirez, Gordon and Smith",In stock,3.23,9
30b0d519-8eaf-425c-842e-908db6aed839,transition B2C infrastructures,Grocery,284.11,1.8,4220,"Cooper, Jacobs and Tucker",Out of stock,7.74,15
a12d2def-fe2b-435b-a9f8-687d96a8ae4f,evolve value-added portals,Automotive,410.47,2.5,3123,"Brown, Simpson and Long",Out of stock,2.7,34
382b4e05-f7f5-41c5-b933-02c67e519bc5,synthesize holistic e-tailers,Sports,274.21,1.4,3338,Miller LLC,In stock,12.67,17
8e43f4b2-8010-4003-861f-c2a5077ebab9,transform 24/7 platforms,Electronics,302.77,4.5,1119,Hernandez-Reese,Out of stock,9.65,19
9ea3a2e0-a174-4c0b-a38c-718be66bb120,enhance scalable initiatives,Clothing,345.41,4.1,7609,Pope-Solomon,Out of stock,4.63,50
0c413f65-0757-4c22-b24b-06934b32cec7,visualize leading-edge platforms,Sports,89.54,3.0,9899,Brown PLC,In stock,10.91,43
e4386ca0-3d93-4a86-9ed1-ec4d7bc0fd3c,exploit bricks-and-clicks infrastructures,Grocery,216.55,2.0,5081,Kelly and Sons,In stock,17.56,5
52f38474-2365-433c-97e0-bb78cca316b3,embrace world-class paradigms,Home & Kitchen,438.12,3.0,7548,Fisher Group,In stock,12.81,40
25e3ed8d-c813-4e63-a77d-bb986f651ef9,target frictionless systems,Books,63.35,2.6,6092,Jenkins-Bates,In stock,14.85,13
c02ba0af-dc05-402a-96c6-ea2137590635,visualize rich portals,Automotive,455.02,1.6,1680,Smith-Miller,Out of stock,12.15,42
69355b55-3535-431d-b2ac-0f6be4cf5cea,exploit compelling e-services,Sports,338.23,3.1,2574,"Sawyer, Lopez and Pittman",In stock,19.97,39
599ddd89-8232-4e8e-84dd-a07653b524a3,architect strategic methodologies,Health & Personal Care,43.67,4.8,1740,Fisher Inc,In stock,14.15,36
02a6d316-1477-4808-9549-8edf24ac12a5,leverage granular bandwidth,Health & Personal Care,5.11,2.8,4755,Freeman Group,Out of stock,9.08,5
eaa8db13-b046-4995-9e24-4f1fd7d83738,reinvent interactive experiences,Health & Personal Care,7.09,1.2,6548,Graham Group,Out of stock,7.6,12
1d41a6d5-f742-4821-9cdb-4ac7cb4d700c,monetize seamless markets,Beauty,358.69,4.9,4030,"Wang, Johnson and Flores",In stock,8.67,49
2de89da1-7cce-43eb-8255-8c19d7872cc2,morph efficient mindshare,Toys,128.72,2.5,8166,Watson-Bentley,Out of stock,15.98,36
570cd11b-97ac-41b4-9d3d-83f3735b239d,aggregate out-of-the-box niches,Automotive,171.29,4.6,2479,Perez and Sons,Out of stock,10.0,24
78473a49-1cf2-4339-a5ce-99c5498cad2d,empower user-centric infrastructures,Health & Personal Care,46.74,4.6,5095,Ali-Ross,Out of stock,11.5,34
3150106b-00c1-4e33-9d4a-656934e91250,envisioneer back-end ROI,Electronics,97.65,3.0,9286,Campos and Sons,Out of stock,4.01,19
0dc512c0-77aa-4e75-ade3-38dbb40723aa,implement killer deliverables,Grocery,100.9,3.5,9310,Conner-Gardner,Out of stock,1.15,12
04c43279-9616-4b08-8b74-4c6e1a807e32,optimize front-end users,Sports,449.79,4.7,1679,"Miller, Andersen and Baldwin",Out of stock,7.74,9
8315ef95-e977-4c85-ae4e-cb2205999973,e-enable e-business e-tailers,Automotive,313.84,3.6,1736,Hood Inc,In stock,13.17,4
0b47e9e6-8e3a-4798-b870-a5c31b910e30,productize innovative web services,Toys,418.71,1.7,4703,Howard Group,Out of stock,10.12,41
92679c10-5ead-4223-b0b4-512fdd18d1ba,grow rich partnerships,Electronics,431.85,3.1,5166,Goodman-Ward,In stock,2.35,40
ac103b3b-692b-4482-92a1-98b05924dcf2,streamline cross-platform channels,Automotive,460.87,1.7,6814,"Lee, Foster and Williams",In stock,10.55,0
64b5991b-093c-45b2-b22e-bb1f7d044849,envisioneer clicks-and-mortar interfaces,Sports,466.86,1.3,5655,"Hughes, Martin and Dunlap",In stock,3.42,20
f9b92f13-13fb-4954-aeee-a3730f1e2e72,brand intuitive convergence,Electronics,98.67,3.9,7376,Chavez Ltd,In stock,15.05,2
ee44e0eb-dd2b-4512-8ad6-793acb5fcbc7,innovate scalable networks,Automotive,436.75,2.5,8852,Mcneil-Herrera,In stock,17.4,16
77922f74-9dc3-4391-b86e-7e2c28221a28,cultivate dynamic action-items,Books,201.16,1.4,4403,Carter Ltd,Out of stock,13.75,15
461eea05-2e91-44dd-b890-9697bc71a685,leverage visionary partnerships,Grocery,493.35,1.4,3076,"Goodman, Edwards and Cole",Out of stock,8.74,49
9bc2ae6d-ed74-4011-9845-d0b8b017084c,target distributed e-commerce,Sports,460.49,4.9,4287,Morales Inc,Out of stock,13.89,23
07e3a74b-18e8-4356-9f45-53f5b797505c,exploit 24/7 convergence,Toys,78.95,4.8,7203,Li Group,In stock,0.56,12
ff507d1b-5eef-4a4b-8964-2ee89fe18e02,leverage synergistic niches,Clothing,395.12,3.3,3207,Jones-Adams,Out of stock,17.8,16
bfb5567b-3a9f-4359-a36e-3dea71c6f9b9,synthesize impactful solutions,Home & Kitchen,197.99,4.7,6598,"Burns, Carter and Harvey",Out of stock,6.65,42
1a10f3cb-01ff-47a9-9a9d-d3f4a7ac7ea3,monetize integrated deliverables,Grocery,214.41,1.2,8939,Simon-Lopez,In stock,8.08,27
4567988a-5b32-413e-a16b-05829bce3068,enhance web-enabled supply-chains,Sports,123.8,2.0,2106,Flores Ltd,Out of stock,6.2,44
a6d3d009-c4e3-4361-8c30-91cc824c72b8,embrace virtual markets,Books,312.94,3.0,3872,Smith-Wilson,Out of stock,2.07,28
d007aed8-6df0-4785-8416-18baa71a3274,syndicate distributed web services,Home & Kitchen,235.44,4.9,1417,Montgomery-Webster,In stock,14.12,46
0a1d455a-fcf8-498b-8090-2fdd16534da3,re-contextualize killer niches,Automotive,160.38,2.7,3445,Smith Group,In stock,14.83,1
a5bae168-d819-44cd-b7d6-c72d68a53f07,enable back-end platforms,Home & Kitchen,13.94,2.5,7234,"Cooper, Contreras and Jimenez",In stock,15.49,0
0a85d179-a215-4e58-a83e-789bd8330ef3,harness robust convergence,Toys,261.36,2.2,5306,Edwards Inc,Out of stock,7.66,25
6355c699-2823-471e-b2ae-6150add8e5a7,visualize robust synergies,Sports,238.62,1.2,8420,Singh Ltd,Out of stock,13.74,30
b1c5c895-1d7b-4d95-a7f2-131083a80d5b,scale plug-and-play applications,Clothing,53.6,1.6,155,Simmons Group,Out of stock,6.22,33
c4f0b2f2-9bff-44ad-b43a-9beba71f0763,re-contextualize efficient web services,Clothing,302.6,3.9,6532,"Martinez, Burgess and Kelley",Out of stock,7.63,48
8dc6fa96-067c-470f-b5dc-13833364abc2,benchmark mission-critical models,Books,292.92,4.6,2323,Cantu Ltd,In stock,11.43,38
e857559b-d8e2-4530-93e7-bbe81a768608,syndicate killer e-markets,Sports,282.69,5.0,19,"Mckay, Tran and Munoz",Out of stock,18.23,20
62777ac6-fdf4-40e6-82dc-0667063c6176,aggregate back-end applications,Books,99.21,3.8,3366,"Lopez, Thomas and Young",In stock,14.01,43
53968df8-9afe-4da9-9587-d50997a4a157,deliver distributed mindshare,Electronics,42.49,3.7,7511,"Watkins, Bishop and Harper",Out of stock,5.62,26
a5ffcc84-ccd7-40a8-940a-9fd0d25fef2e,productize innovative vortals,Beauty,483.72,2.1,9379,"Garcia, Alexander and Hawkins",Out of stock,9.95,24
16dd7ebf-1a8b-437a-8784-67fb30fdf850,whiteboard real-time vortals,Automotive,64.26,3.6,5378,"Berger, Delgado and Ray",In stock,19.89,2
46c7da77-40ad-4859-8202-892965683cce,repurpose sticky convergence,Sports,325.64,3.2,4132,Schmidt LLC,In stock,11.31,42
0e2f58ab-54b4-483a-aeab-167fb9903f80,integrate global vortals,Home & Kitchen,298.6,4.7,9821,"Hayes, Sanchez and Montoya",Out of stock,12.54,32
0ffc74ea-bc54-484b-8b49-002c8e04b0f2,incentivize B2C e-tailers,Beauty,239.08,1.2,8019,Juarez-Logan,Out of stock,8.76,7
a0a238f0-fd64-4f61-af72-15c893c13838,enable collaborative functionalities,Electronics,311.25,2.2,8939,Smith-Lewis,In stock,12.7,27
43719660-b4bf-4f74-a001-1ccb19313bc1,e-enable one-to-one architectures,Clothing,38.99,4.1,5563,"Frank, Stephens and Gutierrez",In stock,0.25,43
ef9c561d-572f-4ee3-859e-ea3a3dd674ee,empower mission-critical e-business,Health & Personal Care,150.33,1.8,4156,Ross PLC,In stock,17.6,38
98e42138-8859-402b-b8c9-4b887f722ca0,matrix world-class communities,Clothing,259.66,1.1,4230,"Brown, Holloway and Vargas",Out of stock,3.65,40
fc61dfe1-d7ee-4381-8777-80473f4ea2e0,embrace back-end markets,Automotive,20.24,1.1,5968,"Burgess, Smith and Jones",In stock,18.45,24
75aeef7a-5e04-4ba0-a17c-a488e28848d7,innovate integrated e-commerce,Electronics,181.24,3.6,8930,Williams PLC,Out of stock,14.27,20
3f9a228f-4f60-42b2-a186-3f8a80fc2e11,transform best-of-breed architectures,Toys,436.23,1.3,3511,Olson-Anderson,In stock,19.07,26
b7530ac1-c2de-404f-8f20-9871c6978d40,engage e-business content,Home & Kitchen,68.5,2.2,7195,Long and Sons,Out of stock,14.54,7
b9d20887-2c84-42d7-a86d-ec7b665d493c,e-enable frictionless markets,Automotive,403.79,3.0,6775,Wilkins Ltd,Out of stock,6.15,38
724e4bc0-da75-4685-b6b1-d007f7683c7b,morph rich e-tailers,Automotive,349.46,1.9,2819,"Ortega, Leach and Rivera",In stock,16.59,32
554a3f76-9e60-442c-8412-b60e182cb418,whiteboard impactful relationships,Toys,197.25,3.0,6088,Ingram PLC,In stock,10.44,39
cd7048b7-7f18-4a10-82af-1c299bc2b289,matrix killer interfaces,Books,394.9,3.8,3000,Evans-Smith,In stock,14.7,34
6dafc550-362d-4898-a5d5-532ef94cd792,target enterprise portals,Health & Personal Care,223.82,3.2,6031,"Vega, Clay and Coffey",Out of stock,17.28,23
defe6d61-8e7c-4a54-91db-b98699882439,synergize virtual communities,Home & Kitchen,90.91,4.0,3539,Ford Inc,In stock,0.75,39
2a23a5a2-1eca-4b6e-af74-ea5976d3f76c,streamline 24/365 schemas,Clothing,66.8,3.7,3691,Black LLC,In stock,14.35,1
266dde16-cd9e-4e20-a129-259d96c8b01f,generate compelling architectures,Grocery,452.33,1.8,5122,"Jackson, Castillo and Hernandez",Out of stock,2.68,3
73357f78-e2f2-44f8-baca-5276c4b9d856,generate cutting-edge info-mediaries,Automotive,102.56,3.5,4959,Leach-Bowman,In stock,1.43,45
d6740059-bf7d-484f-bee9-0c2118e35c48,transition viral e-markets,Home & Kitchen,104.06,2.4,1137,"Guzman, Roberts and Maldonado",In stock,3.42,24
0345c975-a9c0-4a73-97e5-757d26a8dd31,integrate ubiquitous content,Electronics,94.0,4.5,7807,Jones PLC,Out of stock,7.67,29
0fa953fa-2e54-4483-8796-e9b6ce262685,architect vertical models,Health & Personal Care,152.09,2.0,9710,"Brown, Johnson and Lopez",In stock,17.09,22
fd2316a1-4cc3-4bb1-bd5d-1e1478237657,integrate clicks-and-mortar e-commerce,Grocery,314.85,3.3,7511,Garza-Holder,Out of stock,0.43,28
adb422ac-3c58-46b2-bd57-6ab9c1090c4f,strategize visionary relationships,Electronics,469.83,4.3,6294,"Mcdowell, Nichols and Walton",In stock,9.76,47
eeddbc07-9839-47ee-b664-b5bb071012a0,generate one-to-one web services,Home & Kitchen,253.75,3.1,1743,Osborne Group,In stock,2.98,4
34feccf9-3fe1-453c-9194-8c013e13e7e4,brand customized niches,Beauty,28.68,3.3,6478,"Ward, Gibson and Briggs",Out of stock,11.84,11
